,retweeted,truncated,in_reply_to_user_id_str,place,text,extended_entities,source,in_reply_to_status_id,favorite_count,possibly_sensitive,coordinates,contributors,lang,created_at,favorited,retweeted_status,in_reply_to_status_id_str,metadata,entities,retweet_count,in_reply_to_screen_name,quoted_status_id,id,is_quote_status,in_reply_to_user_id,quoted_status_id_str,user,id_str,quoted_status,geo,screen_name_mentions_1,id_mentions_1,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,user_screen_name,user_id,user_followers,user_following,user_is_verified
0,False,False,,,"RT @DisneyPlusBR: Prepare-se para uma missão de outro mundo! 🏠🚀 Phineas e Ferb, O Filme: #CandaceContraOUniverso, disponível em 17 de novem…",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0,,,,pt,Wed Nov 11 02:23:53 +0000 2020,False,"{'created_at': 'Mon Nov 09 22:30:19 +0000 2020', 'id': 1325928736265474053, 'id_str': '1325928736265474053', 'text': 'Prepare-se para uma missão de outro mundo! 🏠🚀 Phineas e Ferb, O Filme: #CandaceContraOUniverso, disponível em 17 de… https://t.co/UXmloSlZRm', 'truncated': True, 'entities': {'hashtags': [{'text': 'CandaceContraOUniverso', 'indices': [71, 94]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UXmloSlZRm', 'expanded_url': 'https://twitter.com/i/web/status/1325928736265474053', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'pt', 'result_type': 'recent'}, 'source': '<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1011372006753746944, 'id_str': '1011372006753746944', 'name': 'Disney+ Brasil', 'screen_name': 'DisneyPlusBR', 'location': 'Brasil', 'description': 'Disney + Pixar + Marvel + Star Wars + National Geographic = #DisneyPlus 🤯 \nAs melhores histórias do mundo em um só lugar. \nDisponível em 17 de novembro.', 'url': 'https://t.co/9Dhp7KWOgx', 'entities': {'url': {'urls': [{'url': 'https://t.co/9Dhp7KWOgx', 'expanded_url': 'http://dis.bb/6008H65u6', 'display_url': 'dis.bb/6008H65u6', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 57998, 'friends_count': 14, 'listed_count': 61, 'created_at': 'Mon Jun 25 22:14:11 +0000 2018', 'favourites_count': 30, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 166, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1237824712165769226/EfdIWdzK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1237824712165769226/EfdIWdzK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1011372006753746944/1597783291', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 66, 'favorite_count': 754, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'pt'}",,"{'iso_language_code': 'pt', 'result_type': 'recent'}","{'hashtags': [{'text': 'CandaceContraOUniverso', 'indices': [89, 112]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DisneyPlusBR', 'name': 'Disney+ Brasil', 'id': 1011372006753746944, 'id_str': '1011372006753746944', 'indices': [3, 16]}], 'urls': []}",66,,,1326349902180470784,False,,,"{'id': 366871108, 'id_str': '366871108', 'name': 'Patrícia Romanoff ⴵ〝✵〞❖ was @patky52', 'screen_name': '616CAPTMARVEL', 'location': 'C-53', 'description': 'fan account | marvel/dc/jogos/disney/outros | surda/língua de sinais | feminista interseccional | ela/dela | 23 anos | brasileira | PT-BR | #Mulan', 'url': 'https://t.co/yXDNn2YwNV', 'entities': {'url': {'urls': [{'url': 'https://t.co/yXDNn2YwNV', 'expanded_url': 'https://616captainmarvel.tumblr.com/', 'display_url': '616captainmarvel.tumblr.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1622, 'friends_count': 4741, 'listed_count': 5, 'created_at': 'Sat Sep 03 00:02:26 +0000 2011', 'favourites_count': 34990, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 32209, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1311804220245446656/XRYYFzjg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1311804220245446656/XRYYFzjg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/366871108/1602451748', 'profile_link_color': '9266CC', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1326349902180470784,,,DisneyPlusBR,1011372006753746944,DisneyPlusBR,1011372006753746944,True,616CAPTMARVEL,366871108,1622,4741,False
1,False,False,,,RT @Binuel_Isulio: Tá tudo perfeito ( tirando o macho escroto) mas faltou o PROTAGONISTA DE BIA @DisneyPlusBR @disneyplus ouviram? Ele se c…,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,,,,pt,Wed Nov 11 02:21:08 +0000 2020,False,"{'created_at': 'Wed Nov 11 02:14:18 +0000 2020', 'id': 1326347490279436288, 'id_str': '1326347490279436288', 'text': 'Tá tudo perfeito ( tirando o macho escroto) mas faltou o PROTAGONISTA DE BIA @DisneyPlusBR @disneyplus ouviram? Ele… https://t.co/LGrLkgkqG7', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DisneyPlusBR', 'name': 'Disney+ Brasil', 'id': 1011372006753746944, 'id_str': '1011372006753746944', 'indices': [77, 90]}, {'screen_name': 'disneyplus', 'name': 'Disney+', 'id': 985916593065476096, 'id_str': '985916593065476096', 'indices': [91, 102]}], 'urls': [{'url': 'https://t.co/LGrLkgkqG7', 'expanded_url': 'https://twitter.com/i/web/status/1326347490279436288', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'pt', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1142169627792986112, 'id_str': '1142169627792986112', 'name': 'Dayane | o meu tt existe por causa da quarentena', 'screen_name': 'Binuel_Isulio', 'location': 'Sirenas 🌊', 'description': '#ᴀϙᴜᴀʀᴇʟᴀs 🎨\n#ғᴀɴᴛᴏᴍs 👻 \n#ʙʀɪᴅɢᴇʀᴛᴏɴsᴛᴀɴ\nғᴀɴ ᴀᴄᴄᴏᴜɴᴛ  :) \nᴊᴜʟɪᴇ ᴍᴏʟɪɴᴀ ᴠᴏɪᴄᴇ :  \n• ᴇ ᴇᴜ ᴜsᴏ ᴀ ᴅᴏʀ ᴘᴏʀϙᴜᴇ ᴇ́ ᴘᴀʀᴛᴇ ᴅᴇ ᴍɪᴍ ᴇ ᴇᴜ ᴇsᴛᴏᴜ ᴘʀᴏɴᴛᴀ ᴘᴀʀᴀ sᴜᴘᴇʀᴀʀ ɪssᴏ •', 'url': 'https://t.co/s4qOjUWzj3', 'entities': {'url': {'urls': [{'url': 'https://t.co/s4qOjUWzj3', 'expanded_url': 'http://jatp.xn--c6h/', 'display_url': 'jatp.♡', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 292, 'friends_count': 185, 'listed_count': 7, 'created_at': 'Fri Jun 21 20:37:14 +0000 2019', 'favourites_count': 6585, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 13920, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1325523280279834624/ITKgEGLJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1325523280279834624/ITKgEGLJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1142169627792986112/1602792139', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 1326315993455595522, 'quoted_status_id_str': '1326315993455595522', 'quoted_status': {'created_at': 'Wed Nov 11 00:09:09 +0000 2020', 'id': 1326315993455595522, 'id_str': '1326315993455595522', 'text': 'Ell@s están cada vez más cerca 🤩 Y tus historias favoritas, también 🎬\nEste 17 de noviembre llega @disneyplusla. ¿Es… https://t.co/aC8FGoCyF8', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'disneyplusla', 'name': 'Disney+ Latinoamérica', 'id': 1011362488829394944, 'id_str': '1011362488829394944', 'indices': [97, 110]}], 'urls': [{'url': 'https://t.co/aC8FGoCyF8', 'expanded_url': 'https://twitter.com/i/web/status/1326315993455595522', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'pt', 'result_type': 'recent'}, 'source': '<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2892992641, 'id_str': '2892992641', 'name': 'Disney Channel LA', 'screen_name': 'DisneyChannelLA', 'location': '', 'description': 'Somos la cuenta oficial de Disney Channel para Latinoamérica. Sígannos para encontrar amistad, música, sueños y mucha diversión.', 'url': 'https://t.co/mxDGhzY9sc', 'entities': {'url': {'urls': [{'url': 'https://t.co/mxDGhzY9sc', 'expanded_url': 'http://disneychannel.disneylatino.com', 'display_url': 'disneychannel.disneylatino.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 388212, 'friends_count': 93, 'listed_count': 142, 'created_at': 'Fri Nov 07 15:52:40 +0000 2014', 'favourites_count': 1499, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 2022, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '89C9FA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1322221401462460417/N7fh-NUi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1322221401462460417/N7fh-NUi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2892992641/1604077046', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 113, 'favorite_count': 498, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}, 'retweet_count': 2, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'pt'}",,"{'iso_language_code': 'pt', 'result_type': 'recent'}","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Binuel_Isulio', 'name': 'Dayane | o meu tt existe por causa da quarentena', 'id': 1142169627792986112, 'id_str': '1142169627792986112', 'indices': [3, 17]}, {'screen_name': 'DisneyPlusBR', 'name': 'Disney+ Brasil', 'id': 1011372006753746944, 'id_str': '1011372006753746944', 'indices': [96, 109]}, {'screen_name': 'disneyplus', 'name': 'Disney+', 'id': 985916593065476096, 'id_str': '985916593065476096', 'indices': [110, 121]}], 'urls': []}",2,,1.3263159934555955e+18,1326349207167508481,True,,1326315993455595522,"{'id': 1236073778033184772, 'id_str': '1236073778033184772', 'name': 'laura ✨au no 📌', 'screen_name': 'ilysmbinuel', 'location': '', 'description': '𝚌𝚞𝚎𝚗𝚝𝚊𝚕𝚎𝚜, 𝚝𝚎 𝚎𝚗𝚊𝚖𝚘𝚛𝚊𝚜𝚝𝚎 𝚙𝚘𝚛 𝚙𝚛𝚒𝚖𝚎𝚛𝚊 𝚟𝚎𝚣 ♡ || fan account || eu escrevo umas coisinhas aí ✨', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 365, 'friends_count': 167, 'listed_count': 11, 'created_at': 'Fri Mar 06 23:38:59 +0000 2020', 'favourites_count': 8703, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 20817, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1324359018429730817/RuTp5LCI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1324359018429730817/RuTp5LCI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1236073778033184772/1604960961', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1326349207167508481,,,Binuel_Isulio,1142169627792986112,Binuel_Isulio,1142169627792986112,False,ilysmbinuel,1236073778033184772,365,167,False
2,False,False,,,"RT @disneybrasil: #DisneyPlus: O ator brasileiro Rodrigo Santoro apareceu para apresentar o mundo @natgeobrasil, o lugar certo para quem go…",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0,,,,pt,Wed Nov 11 02:20:47 +0000 2020,False,"{'created_at': 'Wed Nov 11 02:17:00 +0000 2020', 'id': 1326348167521193985, 'id_str': '1326348167521193985', 'text': '#DisneyPlus: O ator brasileiro Rodrigo Santoro apareceu para apresentar o mundo @natgeobrasil, o lugar certo para q… https://t.co/Dq3tac0lEu', 'truncated': True, 'entities': {'hashtags': [{'text': 'DisneyPlus', 'indices': [0, 11]}], 'symbols': [], 'user_mentions': [{'screen_name': 'natgeobrasil', 'name': 'National Geographic', 'id': 28589824, 'id_str': '28589824', 'indices': [80, 93]}], 'urls': [{'url': 'https://t.co/Dq3tac0lEu', 'expanded_url': 'https://twitter.com/i/web/status/1326348167521193985', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'pt', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 41924663, 'id_str': '41924663', 'name': 'Cadê o Léo?', 'screen_name': 'disneybrasil', 'location': 'São Paulo, Brasil', 'description': 'Lugar certo para conversarmos sobre cinema, desenhos animados e claro, o melhor da magia Disney e do Disney+. Editor chefe da conta @leofrancisco', 'url': 'https://t.co/5QS5MhwHo6', 'entities': {'url': {'urls': [{'url': 'https://t.co/5QS5MhwHo6', 'expanded_url': 'https://www.instagram.com/cadeoleofrancisco/', 'display_url': 'instagram.com/cadeoleofranci…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2967, 'friends_count': 93, 'listed_count': 32, 'created_at': 'Fri May 22 23:17:52 +0000 2009', 'favourites_count': 10975, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4224, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263187868102602753/wMokXtvh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263187868102602753/wMokXtvh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/41924663/1604696470', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 6, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'pt'}",,"{'iso_language_code': 'pt', 'result_type': 'recent'}","{'hashtags': [{'text': 'DisneyPlus', 'indices': [18, 29]}], 'symbols': [], 'user_mentions': [{'screen_name': 'disneybrasil', 'name': 'Cadê o Léo?', 'id': 41924663, 'id_str': '41924663', 'indices': [3, 16]}, {'screen_name': 'natgeobrasil', 'name': 'National Geographic', 'id': 28589824, 'id_str': '28589824', 'indices': [98, 111]}], 'urls': []}",1,,,1326349122580918275,False,,,"{'id': 342959597, 'id_str': '342959597', 'name': '~moon~', 'screen_name': 'moonthatlight', 'location': '', 'description': '⭐ ator, fã de dublagem e disney ⭐', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 351, 'friends_count': 1635, 'listed_count': 6, 'created_at': 'Tue Jul 26 21:07:28 +0000 2011', 'favourites_count': 19640, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 16275, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1325588426712903680/VVtSmObk_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1325588426712903680/VVtSmObk_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/342959597/1604880536', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1326349122580918275,,,disneybrasil,41924663,disneybrasil,41924663,False,moonthatlight,342959597,351,1635,False
3,False,False,,,"A Brie Larson é perspicaz em tudo que faz. Até como narradora ela é maravilhosa. 
 https://t.co/FT5emH6Vy8","{'media': [{'id': 1325633049627799554, 'id_str': '1325633049627799554', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/EmWctdRVcAA2xCr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmWctdRVcAA2xCr.jpg', 'url': 'https://t.co/FT5emH6Vy8', 'display_url': 'pic.twitter.com/FT5emH6Vy8', 'expanded_url': 'https://twitter.com/disneyplus/status/1325800314209923078/video/1', 'type': 'video', 'sizes': {'medium': {'w': 1200, 'h': 1184, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 671, 'resize': 'fit'}, 'large': {'w': 1639, 'h': 1617, 'resize': 'fit'}}, 'source_status_id': 1325800314209923078, 'source_status_id_str': '1325800314209923078', 'source_user_id': 985916593065476096, 'source_user_id_str': '985916593065476096', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 30030, 'variants': [{'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1325633049627799554/vid/720x720/Z-G66DOXjiPmUdVl.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1325633049627799554/pl/CcguHDe1psU8HARf.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1325633049627799554/vid/480x480/-nuXZBq5k-V8KUuV.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1325633049627799554/vid/320x320/nY8uc3Phho2KOHER.mp4?tag=13'}]}, 'additional_media_info': {'title': 'Our Story Has Just Begun | Disney+', 'description': '', 'embeddable': True, 'monetizable': False}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,5,False,,,pt,Wed Nov 11 02:20:08 +0000 2020,False,,,"{'iso_language_code': 'pt', 'result_type': 'recent'}","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1325633049627799554, 'id_str': '1325633049627799554', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/EmWctdRVcAA2xCr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmWctdRVcAA2xCr.jpg', 'url': 'https://t.co/FT5emH6Vy8', 'display_url': 'pic.twitter.com/FT5emH6Vy8', 'expanded_url': 'https://twitter.com/disneyplus/status/1325800314209923078/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1184, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 671, 'resize': 'fit'}, 'large': {'w': 1639, 'h': 1617, 'resize': 'fit'}}, 'source_status_id': 1325800314209923078, 'source_status_id_str': '1325800314209923078', 'source_user_id': 985916593065476096, 'source_user_id_str': '985916593065476096'}]}",0,,,1326348957384122368,False,,,"{'id': 70022571, 'id_str': '70022571', 'name': 'Xuliana', 'screen_name': 'juslxrson', 'location': 'Bahia, Brasil', 'description': ""•“You're not a hero unless you’ve gone trough the trials” • ︽✵︽"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1418, 'friends_count': 1363, 'listed_count': 18, 'created_at': 'Sun Aug 30 02:09:54 +0000 2009', 'favourites_count': 46066, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 23192, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1313140611034353666/WgxYTF2Z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1313140611034353666/WgxYTF2Z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/70022571/1601768486', 'profile_link_color': 'F07FEC', 'profile_sidebar_border_color': 'F230BE', 'profile_sidebar_fill_color': 'D0F288', 'profile_text_color': 'F22298', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1326348957384122368,,,,,,,,juslxrson,70022571,1418,1363,False
