,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
0,oKaicFranca,304463951,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:59:24,1325951153998278656,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,161,625
1,_SrtaBia,109715250,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:50:40,1325948953272209410,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,381,671
2,tiagobacelar,51188475,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:49:47,1325948734824439813,"RT @DisneyPlusBR: Prepare-se para uma missão de outro mundo! 🏠🚀 Phineas e Ferb, O Filme: #CandaceContraOUniverso, disponível em 17 de novem…",66,0,296,2921
3,cinemaanosluz,83142538,False,,0,,omelete,9612112,omelete,9612112,2020-11-09 23:49:02,1325948543912337408,"@omelete #DisneyPlus já esperamos até aqui podemos esperar mais 
https://t.co/82nVyvlplA",0,0,2549,4813
4,dayaninhasantos,869790306,False,,0,,VRocha777,824596445277872132,VRocha777,824596445277872132,2020-11-09 23:46:48,1325947981003153409,"@VRocha777 Não vai ficar nada de bom! 
Pesquisar a DisneyPlus é o jeito!",0,1,107,260
5,brazclaudiaa,63308004,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:44:48,1325947479225851909,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,1163,290
6,WreckingIan,309986231,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:44:29,1325947398468890624,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,1316,796
7,alinocatadeboa,58887856,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:43:57,1325947263575863298,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,448,638
8,martinelli_edm,854115668865818628,False,,0,,,0,0,0,2020-11-09 23:43:30,1325947152649084936,Quem vai dividir a assinatura do Disneyplus cmg?,0,0,201,624
9,supwrgirlx,826832056634245121,False,NewsWandaVision,1151288843234107392,False,NewsWandaVision,1151288843234107392,0,0,2020-11-09 23:42:58,1325947017118486529,"RT @NewsWandaVision: Está vindo! Ainda sem data, mas WandaVision ainda está vindo! https://t.co/VegvUgXuwi",8,0,1592,1505
10,AlesonSony,51299353,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:39:49,1325946223266844674,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,668,101
11,paulanovelli,52893247,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:38:51,1325945979888168960,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,294,338
12,sandy_disco,2934511917,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:35:44,1325945199084900356,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,648,107
13,Multiverso_N,1301178933539414018,False,,0,,,0,0,0,2020-11-09 23:34:28,1325944877784444928,"Confira o Trailer Dublado de ‘Phineas e Ferb, O Filme: Candace Contra o Universo’, filme original disponível em 17… https://t.co/CZfk5YDtE3",1,0,60,87
14,phcalado1,95307848,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:33:36,1325944660397871104,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,549,692
15,KauuLC,157166223,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:30:58,1325943998205325312,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,779,290
16,pri_sjfr,106283490,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:30:12,1325943805464469513,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,1935,288
17,Rose_Ro,51534876,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:29:55,1325943731724443649,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,688,421
18,Ju_assmann,19368381,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:27:29,1325943121344163841,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,1390,3805
19,DouglasBfs,71335558,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-09 23:27:00,1325942998656552961,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",190,0,1837,174
