,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
0,arianapostionsg,1062017744164610048,False,,0,,,0,0,0,2020-11-17 13:21:41,1328689768805306369,E eu que queria ter o surto de ver Disney Plus mas não tenho dinheiro 🤡 #DisneyPlus,0,0,111,67
1,SantanaSCarol,3248098907,False,,0,,,0,0,0,2020-11-17 13:21:38,1328689758000779265,"Tenho um monte de coisa pra fazerpro estágio, porém to EMOCIONADA COM O DISNEY+ 

25 anos nas costas, porém, cadeli… https://t.co/B9nnfoeqEh",0,0,15,38
2,nicxx_tt,2365878491,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-17 13:21:38,1328689757740797952,"RT @DisneyPlusBR: O grande dia finalmente chegou. E este post talvez seja a última coisa que você vai ver antes de entrar no #DisneyPlus, e…",100,0,768,1490
3,lacremila,327004424,False,,0,,,0,0,0,2020-11-17 13:21:38,1328689756344037378,ALGUEM ME EMPRESTA UMA CONTA DISNEYPLUS,0,0,34379,26371
4,RuanMichel19,1299534677712269323,False,globoplay,55569724,True,globoplay,55569724,0,0,2020-11-17 13:21:36,1328689746894327810,"RT @globoplay: ✨ “Se uma estrela aparecer.... Dê a ela uma chance de brilhar. E dê asas à ilusão!”✨

As melhores histórias do Brasil e do m…",20,0,80,88
5,GabrielBR20031,929463415621541888,False,,0,,,0,0,0,2020-11-17 13:21:35,1328689745254289412,Eu assistindo os filmes da Marvel no #DisneyPlus https://t.co/xQLHeK5zME,0,0,21,110
6,mrsmcobban,1004806228256706566,False,segue_sou,1279879301329018885,False,segue_sou,1279879301329018885,0,0,2020-11-17 13:21:34,1328689740170883074,"RT @segue_sou: ⚠️SORTEIO DE CONTAS DISNEY+ ⚠️
 
🌪AINDA SEM QUANTIDADE DE GANHADORES DEFINIDA 🌪

FAV + RT
COMENTAR ALGUMA COISA
SEGUIR O MEU…",69,0,1516,1158
7,dessacfer,362072403,False,,0,,,0,0,0,2020-11-17 13:21:30,1328689724484149250,"assinei o disneyplus e já vou assistir lizzie mcguire e hannah montana kkkkkk a partir de hoje acabou, eu nao existo mais",0,0,286,177
8,luizaa_2,1115342012771905537,False,MatthOliiv,1183523114807902208,False,MatthOliiv,1183523114807902208,0,0,2020-11-17 13:21:28,1328689715101519873,"RT @MatthOliiv: Eu esperando a Amazon prime, Globoplay, Netflix, HBO Max, playplus e a Disney+ ficar de graça 
#DisneyPlus https://t.co/0nd…",19,0,678,582
9,anysoulx,1244462064468406276,False,jaooyag,1268729259696230401,False,jaooyag,1268729259696230401,0,0,2020-11-17 13:21:28,1328689713516081153,"RT @jaooyag: SORTEIO DE CONTAS DISNEY+ 
 
4 GANHADORES

FAV + RT, SEGUIR O MEU PERFIL
COMENTAR ""EU QUERO""

RESULTADO DAQUI A POUCO (se não…",54,0,473,589
