,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
0,DisneyPlusHelp,1105147068409102336,True,,0,,Eduardo_Bertuol,1228716838034513920,Eduardo_Bertuol,1228716838034513920,2020-11-04 23:59:36,1324139264859361280,@Eduardo_Bertuol Olá! Você pode usar qualquer modelo de TV LG a partir de 2016 e compatível com WebOS 3.0 ou poster… https://t.co/eLLluijFZy,0,2,38631,65
1,616CAPTMARVEL,366871108,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-04 23:58:26,1324138968951173120,RT @DisneyPlusBR: Falta pouco para a aventura começar no #DisneyPlus. Pré-venda disponível por tempo limitado. Assine agora em https://t.co…,75,0,1621,4800
2,DarkHorseGurl,497319715,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-04 23:53:21,1324137689189437446,RT @DisneyPlusBR: Falta pouco para a aventura começar no #DisneyPlus. Pré-venda disponível por tempo limitado. Assine agora em https://t.co…,75,0,11270,9170
3,D15estrella,2466239010,False,,0,,globoplay,55569724,globoplay,55569724,2020-11-04 23:51:36,1324137251933212675,@globoplay @stdaniela Só preciso ter certeza que o #DisneyPlus vai abrir dentro do meu #FireTVStick,0,0,5603,382
4,DisneyPlusHelp,1105147068409102336,True,,0,,marlompepe,893471326094196741,marlompepe,893471326094196741,2020-11-04 23:51:15,1324137164091858946,"@marlompepe Olá, Marlom! Você pode assistir ao Disney+ em TVs LG de 2016 ou posterior com o WebOS 3.0 ou posterior… https://t.co/cGOJyHggLp",0,3,38631,65
5,Pytok0,905232868091277313,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-04 23:51:11,1324137147667021825,RT @DisneyPlusBR: Falta pouco para a aventura começar no #DisneyPlus. Pré-venda disponível por tempo limitado. Assine agora em https://t.co…,75,0,998,3225
6,DisneyPlusHelp,1105147068409102336,True,,0,,Padrereginaldo,71333813,Padrereginaldo,71333813,2020-11-04 23:49:04,1324136612591263747,@Padrereginaldo Olá! Você pode assinar o Disney+ e aproveitar a oferta por tempo limitado em… https://t.co/WSIFhm9dWu,0,1,38631,65
7,tbagdiana,2559150373,False,globoplay,55569724,True,globoplay,55569724,0,0,2020-11-04 23:47:55,1324136322160906240,"RT @globoplay: Passando pra receber o Disney+ (oi, amigo), dizer que fizemos negócios e que me tornei seu único parceiro de streaming no Br…",35,0,297,237
8,neverwornwhte,899653751551782912,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-04 23:47:47,1324136290644799489,RT @DisneyPlusBR: Falta pouco para a aventura começar no #DisneyPlus. Pré-venda disponível por tempo limitado. Assine agora em https://t.co…,75,0,1110,1050
9,blu_mooon,1254915732120440832,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-04 23:47:15,1324136155575689216,RT @DisneyPlusBR: Falta pouco para a aventura começar no #DisneyPlus. Pré-venda disponível por tempo limitado. Assine agora em https://t.co…,75,0,934,1163
