,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
0,JonhResidentFox,1278496118654074880,False,JonhResidentFox,1278496118654074880,False,JonhResidentFox,1278496118654074880,0,0,2020-11-06 23:59:49,1324864093233307648,"RT @JonhResidentFox: Está no AR!!!!

Uma coisinha que queria fazer com mais frequência, sobre rumores de filmes e séries de heróis e hoje f…",5,0,671,900
1,nerddavizinhaca,1249438245676404736,False,cafeinapop,975169021862653953,False,cafeinapop,975169021862653953,0,0,2020-11-06 23:58:25,1324863740991463426,RT @cafeinapop: O video extra dessa semana é pra falar sobre a chegada do Disney Plus no Brasil: desde valores até uma parceria com o Globo…,5,0,215,505
2,Pytok0,905232868091277313,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:56:38,1324863292037279746,"RT @DisneyPlusBR: Um retorno triunfante. Um confronto épico. Não perca a última temporada de Star Wars: The Clone Wars, disponível em 17 de…",32,0,998,3235
3,ACavazotto,1058326094,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:47:00,1324860869273133064,"RT @DisneyPlusBR: Bem-vindos ao mundo maravilhoso, imaginativo e engenhoso da Disney. A História do Imagineering, disponível em 17 de novem…",45,0,696,507
4,Midnight_011,1300847081834393601,False,,0,,,0,0,0,2020-11-06 23:43:07,1324859891828318210,mano disney+ vey eu vou surtar? #DisneyPlus,0,1,3,21
5,qnofchaos,1018327636840415232,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:36:37,1324858256653750273,"RT @DisneyPlusBR: Um retorno triunfante. Um confronto épico. Não perca a última temporada de Star Wars: The Clone Wars, disponível em 17 de…",32,0,1913,2014
6,pofinho123,1274097368028385282,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:35:56,1324858083244445696,"RT @DisneyPlusBR: Testemunhe o final desta série revolucionária. A última temporada de Star Wars: The Clone Wars, disponível em 17 de novem…",52,0,1349,2542
7,tomadahypada,1254936387222208512,False,cafeinapop,975169021862653953,False,cafeinapop,975169021862653953,0,0,2020-11-06 23:35:45,1324858038986092551,RT @cafeinapop: O video extra dessa semana é pra falar sobre a chegada do Disney Plus no Brasil: desde valores até uma parceria com o Globo…,5,0,566,289
8,deusaansiosa,3732103762,False,cafeinapop,975169021862653953,False,cafeinapop,975169021862653953,0,0,2020-11-06 23:32:10,1324857136032198659,RT @cafeinapop: O video extra dessa semana é pra falar sobre a chegada do Disney Plus no Brasil: desde valores até uma parceria com o Globo…,5,0,369,370
9,OleoJoojs,1221102805206945797,False,JonhResidentFox,1278496118654074880,False,JonhResidentFox,1278496118654074880,0,0,2020-11-06 23:29:23,1324856436103520257,"RT @JonhResidentFox: Está no AR!!!!

Uma coisinha que queria fazer com mais frequência, sobre rumores de filmes e séries de heróis e hoje f…",5,0,488,730
10,JonhResidentFox,1278496118654074880,False,,0,,,0,0,0,2020-11-06 23:29:05,1324856359356166144,"Está no AR!!!!

Uma coisinha que queria fazer com mais frequência, sobre rumores de filmes e séries de heróis e hoj… https://t.co/wqm9JqPmBE",5,10,671,900
11,dexfoxbr,1311648794791104514,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:27:09,1324855873060089857,"RT @DisneyPlusBR: Testemunhe o final desta série revolucionária. A última temporada de Star Wars: The Clone Wars, disponível em 17 de novem…",52,0,208,212
12,claroanaa,3084929501,False,,0,,,0,0,0,2020-11-06 23:26:27,1324855695360053250,"Meu DNA Disney+ é a combinação perfeita de Pinóquio, Doutor Estranho e Mike Wazowski! Descubra a sua versão em:… https://t.co/3vb4oA6tYa",0,0,192,173
13,guiadisneyplus,1273233886751993856,False,disneygobr,1166209969361960960,False,disneygobr,1166209969361960960,0,0,2020-11-06 23:24:05,1324855102822354945,"RT @disneygobr: Confira o Pôster Oficial de #StarWars: The Clone Wars, Temporada Final disponível em 17 de Novembro, só no #DisneyPlus http…",1,0,570,22
14,cafeinapop,975169021862653953,False,,0,,,0,0,0,2020-11-06 23:22:49,1324854782050422784,O video extra dessa semana é pra falar sobre a chegada do Disney Plus no Brasil: desde valores até uma parceria com… https://t.co/4f5lAS4BYy,5,8,280,219
15,RhobsonEsteves,1126570771076341765,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:04:27,1324850162523582466,"RT @DisneyPlusBR: Testemunhe o final desta série revolucionária. A última temporada de Star Wars: The Clone Wars, disponível em 17 de novem…",52,0,128,637
16,LucasGeekFan,814222969010589696,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:04:07,1324850075202441221,"RT @DisneyPlusBR: As peças para o Dia da Vida estão se encaixando. LEGO Star Wars: Especial de Festas, disponível em 4 de dezembro. Só no #…",65,0,822,4676
17,LucasGeekFan,814222969010589696,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:03:59,1324850041874513922,"RT @DisneyPlusBR: LEGO Star Wars: Especial de Festas, disponível em 4 de dezembro. Só no #DisneyPlus. https://t.co/9fNJlXt7H2",30,0,822,4676
18,LucasGeekFan,814222969010589696,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-06 23:03:54,1324850022714847233,"RT @DisneyPlusBR: 🚨Agora o #DisneyPlus foi longe demais!🚨 Quem quiser descobrir quais personagens estão escondidos no seu DNA, é só acessar…",99,0,822,4676
