,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
0,familiaescarlat,1142298968199745536,False,,0,,disneyplus,985916593065476096,disneyplus,985916593065476096,2020-11-12 23:59:13,1327038270346309636,@disneyplus Vim do futuro pra dizer que é mentira,0,6,557,276
1,flavio_stj,22054932,False,pausa_dramatica,1060143438526603265,False,pausa_dramatica,1060143438526603265,0,0,2020-11-12 23:58:14,1327038022521671682,"RT @pausa_dramatica: Perdeu a live sobre o Disney+? Então corre la no nosso IGTV pra assistir 🥰🥰
https://t.co/UZHklVO2Gv
🥰🥰 #disneyplus #di…",1,0,415,180
2,Jucilen93258598,1052647629816061952,False,centralbolhas,2796791381,False,centralbolhas,2796791381,0,0,2020-11-12 23:56:48,1327037660578406400,"RT @centralbolhas: A Disney confirmou os artistas brasileiros que irão participar do especial ‘Muitas Histórias: Um Só Lugar’.

E @ClaudiaL…",7,0,135,94
3,1DVoando,323414469,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:56:27,1327037575589228549,RT @DisneyPlusBR: BB-8 passando para lembrar que FALTAM SÓ 5 DIAS para o #DisneyPlus. Aproveite os últimos dias da oferta de pré-venda: htt…,82,0,1927,3719
4,1DVoando,323414469,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:55:30,1327037336635535363,RT @DisneyPlusBR: Viva uma experiência de relaxamento sonoro e visual com Curtas Animados Zen. 😌 Disponível em 17 de novembro. Só no #Disne…,32,0,1927,3719
5,satanic6_6_6,743175848317038593,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:55:23,1327037306230988800,"RT @DisneyPlusBR: Chega uma nova era. #WandaVision, uma série original da @MarvelStudios, disponível em 15 de janeiro. Só no #DisneyPlus. h…",356,0,63,225
6,pausa_dramatica,1060143438526603265,False,,0,,,0,0,0,2020-11-12 23:54:59,1327037204896604161,"Perdeu a live sobre o Disney+? Então corre la no nosso IGTV pra assistir 🥰🥰
https://t.co/UZHklVO2Gv
🥰🥰 #disneyplus… https://t.co/AbkiwXOdCk",1,1,36,39
7,Nanda182CP,1184997429621542912,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:52:48,1327036654436179968,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",201,0,78,174
8,Relampago686CP,3022181261,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:51:45,1327036389809065991,"RT @DisneyPlusBR: E aí, com qual personagem você acha que a @SandyLeah combina mais? Descubra o seu DNA Disney+ em https://t.co/BrGGeJDoMY…",201,0,257,718
9,lokizasgard,2270666702,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:49:38,1327035860223717376,"RT @DisneyPlusBR: Uma aventura imperdível com os filhos da realeza. Sociedade Secreta dos Segundos Filhos Reais, disponível em 17 de novemb…",24,0,2854,3329
10,1DVoando,323414469,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:48:41,1327035618061406214,"RT @DisneyPlusBR: O amor está no ar. 😍 Casamentos de Conto de Fadas Disney, disponível em 17 de novembro. Só no #DisneyPlus.

Aproveite os…",11,0,1927,3719
11,wallacefernands,70733104,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-12 23:45:37,1327034849354543110,"RT @DisneyPlusBR: Chega uma nova era. #WandaVision, uma série original da @MarvelStudios, disponível em 15 de janeiro. Só no #DisneyPlus. h…",356,0,625,606
12,joshuaismybae,1269812399676293122,False,,0,,,0,0,0,2020-11-12 23:45:31,1327034823538565122,perfeitos https://t.co/ruvO3Whwvd,0,0,130,265
13,disneygobr,1166209969361960960,False,,0,,,0,0,0,2020-11-12 23:44:49,1327034644919947272,"Eles nasceram para defender, só precisam aprender como. ‘Sociedade Secreta dos Segundos Filhos Reais’ um filme orig… https://t.co/kw57VYm6HP",0,22,879,71
14,FaGalega,1307322571172597770,False,centralbolhas,2796791381,False,centralbolhas,2796791381,0,0,2020-11-12 23:44:39,1327034606617567233,"RT @centralbolhas: A Disney confirmou os artistas brasileiros que irão participar do especial ‘Muitas Histórias: Um Só Lugar’.

E @ClaudiaL…",7,0,61,130
