,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
0,Pytok0,905232868091277313,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:05:26,1327266329204838403,"RT @DisneyPlusBR: Quem aí sonha com um casamento inesquecível? Se pudesse escolher um parque da Disney para se casar, qual seria? 💖🏰 Casame…",16,0,996,3230
1,bitchspears_,615168767,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:04:37,1327266121918115840,RT @DisneyPlusBR: Você se esqueceu de fazer seu DNA Disney+? Já sabemos com quem você tem algo em comum... Aproveite e faça agora: https://…,6,0,573,1633
2,bitchkpopper,1329782072,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:03:34,1327265856972271618,RT @DisneyPlusBR: Você se esqueceu de fazer seu DNA Disney+? Já sabemos com quem você tem algo em comum... Aproveite e faça agora: https://…,6,0,955,2448
3,BRVingadores,273173245,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:03:28,1327265831034777607,RT @DisneyPlusBR: Você se esqueceu de fazer seu DNA Disney+? Já sabemos com quem você tem algo em comum... Aproveite e faça agora: https://…,6,0,9543,1374
4,kauhurrea,1297929237194846208,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:03:10,1327265756933976064,RT @DisneyPlusBR: Você se esqueceu de fazer seu DNA Disney+? Já sabemos com quem você tem algo em comum... Aproveite e faça agora: https://…,6,0,26,151
5,maziiinhacastro,69373408,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:03:05,1327265735928926214,RT @DisneyPlusBR: Você se esqueceu de fazer seu DNA Disney+? Já sabemos com quem você tem algo em comum... Aproveite e faça agora: https://…,6,0,1167,1228
6,IceWolf_17,858720797116026882,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:03:04,1327265732036587521,RT @DisneyPlusBR: Você se esqueceu de fazer seu DNA Disney+? Já sabemos com quem você tem algo em comum... Aproveite e faça agora: https://…,6,0,542,194
7,DisneyPlusBR,1011372006753746944,True,,0,,,0,0,0,2020-11-13 15:02:53,1327265685899243520,Você se esqueceu de fazer seu DNA Disney+? Já sabemos com quem você tem algo em comum... Aproveite e faça agora:… https://t.co/NPpYwwcInX,6,87,59548,14
8,Bradesco,79184083,True,,0,,Thalitaventura,27549101,Thalitaventura,27549101,2020-11-13 15:02:22,1327265557067014145,"@Thalitaventura Poxa, Thalita :( As informações sobre a promoção estão na nossa página: https://t.co/7645Lj9z11",0,0,191215,5
9,SebMatheus,787053103157743617,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-13 15:00:40,1327265127654174722,"RT @DisneyPlusBR: Saiba tudo sobre o #DisneyPlus em uma experiência cheia de surpresas. Muitas Histórias, Um Só Lugar, em 14 de novembro, à…",15,0,61,284
