,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
8352,sunnie1_,1151509041849540608,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:21:19,1328870871700828161,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,15,86
8353,webaek95,1211848739553337346,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:21:18,1328870867732983808,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,5120,4001
8354,what_tai,4839980849,False,,0,,disneyplus,985916593065476096,disneyplus,985916593065476096,2020-11-18 01:21:18,1328870867665887233,@disneyplus por que cortaram a música da Mitchie na fogueira em Camp Rock 2????,0,0,50,123
8355,Julia68389684,1190623279301758976,False,Francie43638815,1225820950316429313,False,Francie43638815,1225820950316429313,0,0,2020-11-18 01:21:18,1328870866906718209,"RT @Francie43638815: Eu esperando alg me passar a senha da Disney plus 
#DisneyPlus https://t.co/0u3lwaskWV",97,0,78,367
8356,FetoDeChernobyl,887759556910223360,False,nunesM20,1058053554894766081,False,nunesM20,1058053554894766081,0,0,2020-11-18 01:21:17,1328870862435590146,"RT @nunesM20: 2 SORTEIO DA CONTA DISNEY PLUS

PARA PARTICIPAR:
DAR FAV + RT + ME SEGUIR E SEGUIR @PsychisZ 

resultado sai as 01:30 #Disney…",37,0,70,713
8357,manuela79919644,1248706975090835464,False,,0,,,0,0,0,2020-11-18 01:21:16,1328870857809285121,Eu esperando algum amigo meu assinar o  #DisneyPlus https://t.co/dHJSgpJWJL,0,0,24,123
8358,ana_antunesss,1316083428966772737,False,nunesM20,1058053554894766081,False,nunesM20,1058053554894766081,0,0,2020-11-18 01:21:14,1328870849122889731,"RT @nunesM20: 2 SORTEIO DA CONTA DISNEY PLUS

PARA PARTICIPAR:
DAR FAV + RT + ME SEGUIR E SEGUIR @PsychisZ 

resultado sai as 01:30 #Disney…",37,0,31,168
8359,gabrielgr98,970864869766549504,False,,0,,,0,0,0,2020-11-18 01:21:12,1328870841220784129,"Meu irmão já me banca o spotfy, netflix e amazon.
Agora to convencendo ele a assinar disneyplus pra eu usar tbm 😝",0,1,633,598
8360,lucas11070267,1202365807520600067,False,,0,,,0,0,0,2020-11-18 01:21:12,1328870840537124871,"Alguém me empresta a conta e me manda pela dm 

Podemos até vira amigos  #DisneyPlus",0,0,31,23
8361,Enaldin14022674,1328850653477818368,False,,0,,,0,0,0,2020-11-18 01:21:12,1328870839475974144,Alguém me passa a ctt #DisneyPlus,1,1,0,9
8362,tokyorrm,1097254450031407109,False,PauloSantpp,886034655870410752,False,PauloSantpp,886034655870410752,0,0,2020-11-18 01:21:11,1328870837299109888,"RT @PauloSantpp: EU INDO ENTRAR NO DISNEY PLUS COM A CONTA QUE PEGUEI NA INTERNET// EU VOLTANDO POIS ATINGIU O LIMITE DE TELA 
#DisneyPlus…",310,0,538,1451
8363,marigraciolli,50380835,False,,0,,,0,0,0,2020-11-18 01:21:11,1328870836619653120,Tem o filme do pateta motorista no #DisneyPlus?,1,33,60880,817
8364,linfocitoBTNK,1109982830623379456,False,,0,,FemPatronum,1042571329994612736,FemPatronum,1042571329994612736,2020-11-18 01:21:10,1328870834786758657,"@FemPatronum @DisneyPlusBR @disneyplus @disneyplusla que putaria é essa ein? Tmncc além de nem metade saber inglês,… https://t.co/XRPaTn1qUk",0,0,1717,2357
8365,IexaIgbt,1268629785980346368,False,,0,,PortalTracklist,132699857,PortalTracklist,132699857,2020-11-18 01:21:10,1328870831846535171,@PortalTracklist A #DisneyPlus disney #RBDisBack alemanha uruguai evertom ribeiro #vamosvirarmengo putin anahi dulc… https://t.co/xFvo1I6IIx,0,0,845,687
8366,beejaeden,1147923589712273408,False,SINKINR3D,1161340218873716736,False,SINKINR3D,1161340218873716736,0,0,2020-11-18 01:21:09,1328870828008681472,RT @SINKINR3D: vou dar o acesso de uma das contas que eu consegui fo Disney+ para uma pessoa. basta RT/FAV nesse tweet e me seguir #DisneyP…,87,0,2717,2724
8367,francinalooo21,1415695784,False,enquetesfarm,1291920576878186497,False,enquetesfarm,1291920576878186497,0,0,2020-11-18 01:21:09,1328870827933175814,"RT @enquetesfarm: 🎞️ 5° SORTEIO DE DISNEY+ 🎞️

🎞️ 4 GANHADORES 🎞️

🎞️ REGRAS : RT e FAV E TEM QUE ESTAR SEGUINDO 
@enquetesfarm

🎞️ ENCERRA…",108,0,7,146
8368,biazinhabbg,268295890,False,,0,,,0,0,0,2020-11-18 01:21:09,1328870827463479298,"#DisneyPlus e assim, se vai minhas nicas pro pão. É sofrido...",0,1,803,1407
8369,giovann_art,3225163167,False,,0,,disneyplus,985916593065476096,0,0,2020-11-18 01:21:07,1328870821612441601,"Essa decisão do @disneyplus de não traduzir ou legendar Hamilton por ""questões criativas"", além de impedir que mais… https://t.co/o7hDsF9Z3q",0,2,223,974
8370,kennjii_,37296845,False,df_porto,14539108,False,df_porto,14539108,0,0,2020-11-18 01:21:06,1328870816344387589,"RT @df_porto: GALERA, AVISO:
Antes de dar play em qualquer filme do #DisneyPlus, favor VERIFICAR:
- A marca indelével na parte superior;
-…",2465,0,446,369
8371,euviviie_,113972999,False,JaumGodoy,9052992,False,JaumGodoy,9052992,0,0,2020-11-18 01:21:06,1328870814616350721,"RT @JaumGodoy: Chateadíssimo que não tem este clássico das Princesas no #DisneyPlus 
 https://t.co/JFIu4pHOVh",1220,0,427,745
8372,ZLuis3,445070411,False,Evezinhaa1,1086316892803997702,False,Evezinhaa1,1086316892803997702,0,0,2020-11-18 01:21:05,1328870810233212929,RT @Evezinhaa1: E eu acho q a netflix vai ter um relacionamento sério com o Disney plus kkkkkkk #DisneyPlus https://t.co/Fnoiq5VZPa,350,0,237,465
8373,Julia68389684,1190623279301758976,False,Nandagaah,1072260171622158336,False,Nandagaah,1072260171622158336,0,0,2020-11-18 01:21:04,1328870807200796684,"RT @Nandagaah: EU INDO ENTRAR NO DISNEY PLUS COM A CONTA DE OUTRA PESSOA// EU VOLTANDO PORQUE TEM MUITO GENTE ASSISTINDO
#DisneyPlus https:…",529,0,78,367
8374,ilaizinhaa,1211368707991064576,False,,0,,,0,0,0,2020-11-18 01:21:02,1328870799617499138,"Me passa sua conta do Disney plus e eu falo o que eu acho de você 😗

#DisneyPlus 
#DisneyPlusBR",0,0,2,47
8375,marcia_oliver17,1150969151973928960,False,,0,,,0,0,0,2020-11-18 01:21:01,1328870795016343553,alguém me empresta uma conta pfvr 😢😕😢#DisneyPlus,0,0,167,340
8376,CarolsemZ1,1268403818187931648,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:21:00,1328870789576347648,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,88,193
8377,ayalaamrt,768950378318729216,False,,0,,,0,0,0,2020-11-18 01:20:59,1328870787185582080,indicação de melhor filme da Disney pra assistir no #DisneyPlus. Avengers? Não! A nova onda do imperador.,0,1,37,158
8378,ViniMelo,17051241,False,JaumGodoy,9052992,False,JaumGodoy,9052992,0,0,2020-11-18 01:20:58,1328870784815644672,"RT @JaumGodoy: Chateadíssimo que não tem este clássico das Princesas no #DisneyPlus 
 https://t.co/JFIu4pHOVh",1220,0,561,190
8379,Marceli75070368,1316941153422528514,False,,0,,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:20:58,1328870784232796162,"Agora eu tenho #DisneyPlus tô passando mal 
Obggggg @sickofthisnoise https://t.co/K5O6IDIMSo",0,3,22,71
8380,Void144hz,865951376400146437,False,,0,,,0,0,0,2020-11-18 01:20:58,1328870781787443203,vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações)… https://t.co/SSneVMPFPC,4,5,5,26
8381,PsychisZ,1256077366264246274,False,nunesM20,1058053554894766081,False,nunesM20,1058053554894766081,0,0,2020-11-18 01:20:57,1328870779312893952,"RT @nunesM20: 2 SORTEIO DA CONTA DISNEY PLUS

PARA PARTICIPAR:
DAR FAV + RT + ME SEGUIR E SEGUIR @PsychisZ 

resultado sai as 01:30 #Disney…",37,0,1208,985
8382,Capitulinhaa,1131327809635401728,False,,0,,,0,0,0,2020-11-18 01:20:57,1328870778952146944,"Me deem dicas, quero me acabar no FDS #DisneyPlus",0,0,3474,4232
8383,Agnis_SR,711358310620987397,False,winiciuzzzz,1040187088728195072,False,winiciuzzzz,1040187088728195072,0,0,2020-11-18 01:20:57,1328870778918604801,"RT @winiciuzzzz: 🌈🎬  SORTEIO DISNEY PLUS  🎬🌈

- FAV + RT 
- ME SEGUIR 
- DEIXAR UM COMENTÁRIO 

SERÃO 4 GANHADORES
O RESULTADO SAI ÀS 23H…",27,0,319,607
8384,ArvigoMiguel,1321849244832178176,False,nunesM20,1058053554894766081,False,nunesM20,1058053554894766081,0,0,2020-11-18 01:20:57,1328870776888582146,"RT @nunesM20: 2 SORTEIO DA CONTA DISNEY PLUS

PARA PARTICIPAR:
DAR FAV + RT + ME SEGUIR E SEGUIR @PsychisZ 

resultado sai as 01:30 #Disney…",37,0,2,8
8385,PAlSEFILHOS,1299034662086619138,False,RozendoRafaela,1312218255189307392,False,RozendoRafaela,1312218255189307392,0,0,2020-11-18 01:20:55,1328870771985354752,"RT @RozendoRafaela: ❗️SORTEIO DISNEY+ (PLUS) ❗️ 
   
  - curtir o Tweet 
  - de rt e fav 
  - me siga 
  - comente um print provando que me…",67,0,107,112
8386,GIFT4EHYUNG,1216207467270541313,False,,0,,T4EHYUNGART,1294500684713295873,T4EHYUNGART,1294500684713295873,2020-11-18 01:20:55,1328870769418514432,@T4EHYUNGART #DisneyPlus disney #RBDisBack alemanha uruguai evertom ribeiro #vamosvirarmengo putin anahi dulce… https://t.co/hQMKaIZHa4,0,0,2287,1837
8387,MPerluci,1138468501780389889,False,DisneyPlusBR,1011372006753746944,True,DisneyPlusBR,1011372006753746944,0,0,2020-11-18 01:20:55,1328870769103958025,RT @DisneyPlusBR: Assista às melhores histórias do mundo em até quatro telas ao mesmo tempo. #DisneyPlus,184,0,71,151
8388,Erika_chagas_5,1098767118634573824,False,,0,,,0,0,0,2020-11-18 01:20:53,1328870761696796676,"Sim eu tenho Disney Plus  , Netflix  , prime vídeo  , e globoplay, e não sou que nem a maria Joaquina

Amazon 
#DisneyPlus",0,3,102,275
8389,mrtinaxoxo,1260734269338640384,False,winiciuzzzz,1040187088728195072,False,winiciuzzzz,1040187088728195072,0,0,2020-11-18 01:20:50,1328870750078570498,"RT @winiciuzzzz: 🌈🎬  SORTEIO DISNEY PLUS  🎬🌈

- FAV + RT 
- ME SEGUIR 
- DEIXAR UM COMENTÁRIO 

SERÃO 4 GANHADORES
O RESULTADO SAI ÀS 23H…",27,0,1,31
